step,residual,mass
1756,2.0761396494383211e-04,2.5244631511131283e-04
1757,2.0749129204143861e-04,2.5257416973104794e-04
1758,2.0736875635228892e-04,2.5270198367139009e-04
1759,2.0724635764558975e-04,2.5282975695106876e-04
1760,2.0712409569120723e-04,2.5295748958910911e-04
1761,2.0700197025938798e-04,2.5308518160436897e-04
1762,2.0687998112092832e-04,2.5321283301559308e-04
1763,2.0675812804717193e-04,2.5334044384175860e-04
1764,2.0663641080989181e-04,2.5346801410154553e-04
1765,2.0651482918144845e-04,2.5359554381382233e-04
1766,2.0639338293459229e-04,2.5372303299741879e-04
1767,2.0627207184271986e-04,2.5385048167090728e-04
1768,2.0615089567959245e-04,2.5397788985317656e-04
1769,2.0602985421954139e-04,2.5410525756294994e-04
1770,2.0590894723737391e-04,2.5423258481890599e-04
1771,2.0578817450839240e-04,2.5435987163977328e-04
1772,2.0566753580841891e-04,2.5448711804414062e-04
1773,2.0554703091369393e-04,2.5461432405070794e-04
1774,2.0542665960105946e-04,2.5474148967803635e-04
1775,2.0530642164774159e-04,2.5486861494482553e-04
1776,2.0518631683149504e-04,2.5499569986972066e-04
1777,2.0506634493062335e-04,2.5512274447114894e-04
1778,2.0494650572376277e-04,2.5524974876782371e-04
1779,2.0482679899019355e-04,2.5537671277820834e-04
1780,2.0470722450960138e-04,2.5550363652090030e-04
1781,2.0458778206214028e-04,2.5563052001426897e-04
1782,2.0446847142851246e-04,2.5575736327697991e-04
1783,2.0434929238979574e-04,2.5588416632742861e-04
1784,2.0423024472762192e-04,2.5601092918403439e-04
1785,2.0411132822410275e-04,2.5613765186538554e-04
1786,2.0399254266176842e-04,2.5626433438977685e-04
1787,2.0387388782371977e-04,2.5639097677551833e-04
1788,2.0375536349334126e-04,2.5651757904120170e-04
1789,2.0363696945472070e-04,2.5664414120514360e-04
1790,2.0351870549230731e-04,2.5677066328565055e-04
1791,2.0340057139091409e-04,2.5689714530104346e-04
1792,2.0328256693603398e-04,2.5702358726977897e-04
1793,2.0316469191347214e-04,2.5714998921000409e-04
1794,2.0304694610951091e-04,2.5727635114014818e-04
1795,2.0292932931096559e-04,2.5740267307829080e-04
1796,2.0281184130505170e-04,2.5752895504290319e-04
1797,2.0269448187950882e-04,2.5765519705195903e-04
1798,2.0257725082241013e-04,2.5778139912400051e-04
1799,2.0246014792246980e-04,2.5790756127695193e-04
1800,2.0234317296867821e-04,2.5803368352919100e-04
1801,2.0222632575058865e-04,2.5815976589875668e-04
1802,2.0210960605819437e-04,2.5828580840382568e-04
1803,2.0199301368189403e-04,2.5841181106265438e-04
1804,2.0187654841261461e-04,2.5853777389305162e-04
1805,2.0176021004168193e-04,2.5866369691347930e-04
1806,2.0164399836083402e-04,2.5878958014185886e-04
1807,2.0152791316237277e-04,2.5891542359623206e-04
1808,2.0141195423892304e-04,2.5904122729465001e-04
1809,2.0129612138361961e-04,2.5916699125523140e-04
1810,2.0118041439003939e-04,2.5929271549591506e-04
1811,2.0106483305219449e-04,2.5941840003473583e-04
1812,2.0094937716455809e-04,2.5954404488967689e-04
1813,2.0083404652198496e-04,2.5966965007867782e-04
1814,2.0071884091980838e-04,2.5979521561968514e-04
1815,2.0060376015383966e-04,2.5992074153076205e-04
1816,2.0048880402027727e-04,2.6004622782965304e-04
1817,2.0037397231570411e-04,2.6017167453426239e-04
1818,2.0025926483727887e-04,2.6029708166264176e-04
1819,2.0014468138248787e-04,2.6042244923255486e-04
1820,2.0003022174925087e-04,2.6054777726185603e-04
1821,1.9991588573599532e-04,2.6067306576834347e-04
1822,1.9980167314145975e-04,2.6079831476990764e-04
1823,1.9968758376496615e-04,2.6092352428429603e-04
1824,1.9957361740608764e-04,2.6104869432936722e-04
1825,1.9945977386496416e-04,2.6117382492292117e-04
1826,1.9934605294213371e-04,2.6129891608258287e-04
1827,1.9923245443846579e-04,2.6142396782604250e-04
1828,1.9911897815536373e-04,2.6154898017130985e-04
1829,1.9900562389461792e-04,2.6167395313583000e-04
1830,1.9889239145841166e-04,2.6179888673738712e-04
1831,1.9877928064939904e-04,2.6192378099365631e-04
1832,1.9866629127061151e-04,2.6204863592228333e-04
1833,1.9855342312548533e-04,2.6217345154093034e-04
1834,1.9844067601792751e-04,2.6229822786725664e-04
1835,1.9832804975222990e-04,2.6242296491880632e-04
1836,1.9821554413305463e-04,2.6254766271319706e-04
1837,1.9810315896561634e-04,2.6267232126796409e-04
1838,1.9799089405535093e-04,2.6279694060074582e-04
1839,1.9787874920822158e-04,2.6292152072918151e-04
1840,1.9776672423063428e-04,2.6304606167055919e-04
1841,1.9765481892927583e-04,2.6317056344251965e-04
1842,1.9754303311135790e-04,2.6329502606257406e-04
1843,1.9743136658448797e-04,2.6341944954825586e-04
1844,1.9731981915656671e-04,2.6354383391698438e-04
1845,1.9720839063603100e-04,2.6366817918617848e-04
1846,1.9709708083161625e-04,2.6379248537332898e-04
1847,1.9698588955262164e-04,2.6391675249580823e-04
1848,1.9687481660851333e-04,2.6404098057104770e-04
1849,1.9676386180935229e-04,2.6416516961647258e-04
1850,1.9665302496551561e-04,2.6428931964942652e-04
1851,1.9654230588776931e-04,2.6441343068728517e-04
1852,1.9643170438732657e-04,2.6453750274735136e-04
1853,1.9632122027576619e-04,2.6466153584701115e-04
1854,1.9621085336503542e-04,2.6478553000362976e-04
1855,1.9610060346755124e-04,2.6490948523429688e-04
1856,1.9599047039600088e-04,2.6503340155655984e-04
1857,1.9588045396360694e-04,2.6515727898752570e-04
1858,1.9577055398385527e-04,2.6528111754444214e-04
1859,1.9566077027074544e-04,2.6540491724467562e-04
1860,1.9555110263855838e-04,2.6552867810523322e-04
1861,1.9544155090196427e-04,2.6565240014357128e-04
1862,1.9533211487614619e-04,2.6577608337666962e-04
1863,1.9522279437652259e-04,2.6589972782192420e-04
1864,1.9511358921894885e-04,2.6602333349627741e-04
1865,1.9500449921972524e-04,2.6614690041702456e-04
1866,1.9489552419547053e-04,2.6627042860121256e-04
1867,1.9478666396315631e-04,2.6639391806597477e-04
1868,1.9467791834018567e-04,2.6651736882851848e-04
1869,1.9456928714436754e-04,2.6664078090582433e-04
1870,1.9446077019383572e-04,2.6676415431486108e-04
1871,1.9435236730710095e-04,2.6688748907296479e-04
1872,1.9424407830308642e-04,2.6701078519702668e-04
1873,1.9413590300106120e-04,2.6713404270394897e-04
1874,1.9402784122067343e-04,2.6725726161099238e-04
1875,1.9391989278198302e-04,2.6738044193497153e-04
1876,1.9381205750531837e-04,2.6750358369291550e-04
1877,1.9370433521155068e-04,2.6762668690186506e-04
1878,1.9359672572174207e-04,2.6774975157857901e-04
1879,1.9348922885741875e-04,2.6787277774024303e-04
1880,1.9338184444050373e-04,2.6799576540369494e-04
1881,1.9327457229317450e-04,2.6811871458574813e-04
1882,1.9316741223809444e-04,2.6824162530341149e-04
1883,1.9306036409827469e-04,2.6836449757349645e-04
1884,1.9295342769697286e-04,2.6848733141293310e-04
1885,1.9284660285797986e-04,2.6861012683848938e-04
1886,1.9273988940526578e-04,2.6873288386704936e-04
1887,1.9263328716339953e-04,2.6885560251544810e-04
1888,1.9252679595705937e-04,2.6897828280055908e-04
1889,1.9242041561149404e-04,2.6910092473896794e-04
1890,1.9231414595212296e-04,2.6922352834759795e-04
1891,1.9220798680488391e-04,2.6934609364324410e-04
1892,1.9210193799596920e-04,2.6946862064256591e-04
1893,1.9199599935200220e-04,2.6959110936237659e-04
1894,1.9189017069988032e-04,2.6971355981935384e-04
1895,1.9178445186693755e-04,2.6983597203017608e-04
1896,1.9167884268080426e-04,2.6995834601152260e-04
1897,1.9157334296947577e-04,2.7008068178024019e-04
1898,1.9146795256132654e-04,2.7020297935278348e-04
1899,1.9136267128503945e-04,2.7032523874592323e-04
1900,1.9125749896966944e-04,2.7044745997629164e-04
1901,1.9115243544465951e-04,2.7056964306041559e-04
1902,1.9104748053969136e-04,2.7069178801505494e-04
1903,1.9094263408492187e-04,2.7081389485663222e-04
1904,1.9083789591074613e-04,2.7093596360182418e-04
1905,1.9073326584802440e-04,2.7105799426714177e-04
1906,1.9062874372783277e-04,2.7117998686926559e-04
1907,1.9052432938165985e-04,2.7130194142456986e-04
1908,1.9042002264135153e-04,2.7142385794959615e-04
1909,1.9031582333904561e-04,2.7154573646094181e-04
1910,1.9021173130726938e-04,2.7166757697512177e-04
1911,1.9010774637885237e-04,2.7178937950847481e-04
1912,1.9000386838694653e-04,2.7191114407756596e-04
1913,1.8990009716512865e-04,2.7203287069880902e-04
1914,1.8979643254726189e-04,2.7215455938868493e-04
1915,1.8969287436750877e-04,2.7227621016364420e-04
1916,1.8958942246038852e-04,2.7239782303992274e-04
1917,1.8948607666084864e-04,2.7251939803413011e-04
1918,1.8938283680397264e-04,2.7264093516254174e-04
1919,1.8927970272536774e-04,2.7276243444157290e-04
1920,1.8917667426093300e-04,2.7288389588753221e-04
1921,1.8907375124681576e-04,2.7300531951674568e-04
1922,1.8897093351952416e-04,2.7312670534567840e-04
1923,1.8886822091597979e-04,2.7324805339049685e-04
1924,1.8876561327333888e-04,2.7336936366746699e-04
1925,1.8866311042909202e-04,2.7349063619307558e-04
1926,1.8856071222117927e-04,2.7361187098335287e-04
1927,1.8845841848764622e-04,2.7373306805484449e-04
1928,1.8835622906709871e-04,2.7385422742346550e-04
1929,1.8825414379825486e-04,2.7397534910573995e-04
1930,1.8815216252035148e-04,2.7409643311773226e-04
1931,1.8805028507280869e-04,2.7421747947569151e-04
1932,1.8794851129546157e-04,2.7433848819575943e-04
1933,1.8784684102833346e-04,2.7445945929416993e-04
1934,1.8774527411196244e-04,2.7458039278708808e-04
1935,1.8764381038705819e-04,2.7470128869066537e-04
1936,1.8754244969466883e-04,2.7482214702098201e-04
1937,1.8744119187622725e-04,2.7494296779414899e-04
1938,1.8734003677344286e-04,2.7506375102652318e-04
1939,1.8723898422830050e-04,2.7518449673395289e-04
1940,1.8713803408316389e-04,2.7530520493250033e-04
1941,1.8703718618072872e-04,2.7542587563845209e-04
1942,1.8693644036386686e-04,2.7554650886763878e-04
1943,1.8683579647598401e-04,2.7566710463611206e-04
1944,1.8673525436061755e-04,2.7578766296008737e-04
1945,1.8663481386167811e-04,2.7590818385553578e-04
1946,1.8653447482337322e-04,2.7602866733844090e-04
1947,1.8643423709029209e-04,2.7614911342465102e-04
1948,1.8633410050719647e-04,2.7626952213036162e-04
1949,1.8623406491930525e-04,2.7638989347134274e-04
1950,1.8613413017205653e-04,2.7651022746379389e-04
1951,1.8603429611115628e-04,2.7663052412334161e-04
1952,1.8593456258278544e-04,2.7675078346614865e-04
1953,1.8583492943326606e-04,2.7687100550809749e-04
1954,1.8573539650926539e-04,2.7699119026504491e-04
1955,1.8563596365780925e-04,2.7711133775280540e-04
1956,1.8553663072615959e-04,2.7723144798736185e-04
1957,1.8543739756192641e-04,2.7735152098455021e-04
1958,1.8533826401301231e-04,2.7747155676027048e-04
1959,1.8523922992759058e-04,2.7759155533022570e-04
1960,1.8514029515417449e-04,2.7771151671032127e-04
1961,1.8504145954156923e-04,2.7783144091635934e-04
1962,1.8494272293885131e-04,2.7795132796417776e-04
1963,1.8484408519549059e-04,2.7807117786946180e-04
1964,1.8474554616102981e-04,2.7819099064805837e-04
1965,1.8464710568560610e-04,2.7831076631568602e-04
1966,1.8454876361942253e-04,2.7843050488818028e-04
1967,1.8445051981309674e-04,2.7855020638119427e-04
1968,1.8435237411750711e-04,2.7866987081044892e-04
1969,1.8425432638379267e-04,2.7878949819167936e-04
1970,1.8415637646345171e-04,2.7890908854052044e-04
1971,1.8405852420820722e-04,2.7902864187271054e-04
1972,1.8396076947012409e-04,2.7914815820389812e-04
1973,1.8386311210156407e-04,2.7926763754978102e-04
1974,1.8376555195508910e-04,2.7938707992602042e-04
1975,1.8366808888369755e-04,2.7950648534797828e-04
1976,1.8357072274054025e-04,2.7962585383169679e-04
1977,1.8347345337914474e-04,2.7974518539250752e-04
1978,1.8337628065325675e-04,2.7986448004605044e-04
1979,1.8327920441698622e-04,2.7998373780800000e-04
1980,1.8318222452467570e-04,2.8010295869379434e-04
1981,1.8308534083097665e-04,2.8022214271906140e-04
1982,1.8298855319075558e-04,2.8034128989929427e-04
1983,1.8289186145927395e-04,2.8046040025011480e-04
1984,1.8279526549205130e-04,2.8057947378701416e-04
1985,1.8269876514480994e-04,2.8069851052541406e-04
1986,1.8260236027361329e-04,2.8081751048093773e-04
1987,1.8250605073479742e-04,2.8093647366899684e-04
1988,1.8240983638504851e-04,2.8105540010497866e-04
1989,1.8231371708118959e-04,2.8117428980449727e-04
1990,1.8221769268038092e-04,2.8129314278287310e-04
1991,1.8212176304016698e-04,2.8141195905557017e-04
1992,1.8202592801819852e-04,2.8153073863811475e-04
1993,1.8193018747252537e-04,2.8164948154572802e-04
1994,1.8183454126143267e-04,2.8176818779396170e-04
1995,1.8173898924349823e-04,2.8188685739815277e-04
1996,1.8164353127750633e-04,2.8200549037361660e-04
1997,1.8154816722261118e-04,2.8212408673583837e-04
1998,1.8145289693819735e-04,2.8224264650000700e-04
1999,1.8135772028390941e-04,2.8236116968148519e-04
2000,1.8126263711968203e-04,2.8247965629573263e-04
2001,1.8116764730575287e-04,2.8259810635791174e-04
2002,1.8107275070249613e-04,2.8271651988343683e-04
2003,1.8097794717079340e-04,2.8283489688746884e-04
2004,1.8088323657154746e-04,2.8295323738548487e-04
2005,1.8078861876609259e-04,2.8307154139246523e-04
2006,1.8069409361598420e-04,2.8318980892385313e-04
2007,1.8059966098301974e-04,2.8330803999480989e-04
2008,1.8050532072926362e-04,2.8342623462058807e-04
2009,1.8041107271713448e-04,2.8354439281643844e-04
2010,1.8031691680921492e-04,2.8366251459752806e-04
2011,1.8022285286838107e-04,2.8378059997901414e-04
2012,1.8012888075776055e-04,2.8389864897615795e-04
2013,1.8003500034083440e-04,2.8401666160397462e-04
2014,1.7994121148121777e-04,2.8413463787789234e-04
2015,1.7984751404285271e-04,2.8425257781272922e-04
2016,1.7975390788996733e-04,2.8437048142384387e-04
2017,1.7966039288703101e-04,2.8448834872625751e-04
2018,1.7956696889871176e-04,2.8460617973505244e-04
2019,1.7947363579004069e-04,2.8472397446547529e-04
2020,1.7938039342622617e-04,2.8484173293234706e-04
2021,1.7928724167280723e-04,2.8495945515110885e-04
2022,1.7919418039550393e-04,2.8507714113642937e-04
2023,1.7910120946037629e-04,2.8519479090353668e-04
2024,1.7900832873364036e-04,2.8531240446755203e-04
2025,1.7891553808185211e-04,2.8542998184335274e-04
2026,1.7882283737183049e-04,2.8554752304598265e-04
2027,1.7873022647057034e-04,2.8566502809060205e-04
2028,1.7863770524538536e-04,2.8578249699195730e-04
2029,1.7854527356383077e-04,2.8589992976513331e-04
2030,1.7845293129368136e-04,2.8601732642519363e-04
2031,1.7836067830301130e-04,2.8613468698693485e-04
2032,1.7826851446015846e-04,2.8625201146542352e-04
2033,1.7817643963363223e-04,2.8636929987550254e-04
2034,1.7808445369224546e-04,2.8648655223214865e-04
2035,1.7799255650510244e-04,2.8660376855021660e-04
2036,1.7790074794146613e-04,2.8672094884469516e-04
2037,1.7780902787092669e-04,2.8683809313038912e-04
2038,1.7771739616327602e-04,2.8695520142214413e-04
2039,1.7762585268854951e-04,2.8707227373492452e-04
2040,1.7753439731709293e-04,2.8718931008351966e-04
2041,1.7744302991944174e-04,2.8730631048273162e-04
2042,1.7735175036635617e-04,2.8742327494753618e-04
2043,1.7726055852891037e-04,2.8754020349264567e-04
2044,1.7716945427841640e-04,2.8765709613274551e-04
2045,1.7707843748631161e-04,2.8777395288292356e-04
2046,1.7698750802447766e-04,2.8789077375771042e-04
2047,1.7689666576489830e-04,2.8800755877197103e-04
2048,1.7680591057979848e-04,2.8812430794045938e-04
2049,1.7671524234169324e-04,2.8824102127794957e-04
2050,1.7662466092335555e-04,2.8835769879919770e-04
2051,1.7653416619775131e-04,2.8847434051882558e-04
2052,1.7644375803809367e-04,2.8859094645163855e-04
2053,1.7635343631786722e-04,2.8870751661231133e-04
2054,1.7626320091077583e-04,2.8882405101555986e-04
2055,1.7617305169076368e-04,2.8894054967606813e-04
2056,1.7608298853198314e-04,2.8905701260838678e-04
2057,1.7599301130887088e-04,2.8917343982738739e-04
2058,1.7590311989611868e-04,2.8928983134753842e-04
2059,1.7581331416852754e-04,2.8940618718359038e-04
2060,1.7572359400135239e-04,2.8952250735014915e-04
2061,1.7563395926983820e-04,2.8963879186179119e-04
2062,1.7554440984964961e-04,2.8975504073303190e-04
2063,1.7545494561660766e-04,2.8987125397866587e-04
2064,1.7536556644676875e-04,2.8998743161316189e-04
2065,1.7527627221645915e-04,2.9010357365106523e-04
2066,1.7518706280213197e-04,2.9021968010709513e-04
2067,1.7509793808066239e-04,2.9033575099564812e-04
2068,1.7500889792897324e-04,2.9045178633122778e-04
2069,1.7491994222432026e-04,2.9056778612847757e-04
2070,1.7483107084410702e-04,2.9068375040191522e-04
2071,1.7474228366611667e-04,2.9079967916584596e-04
2072,1.7465358056817495e-04,2.9091557243508749e-04
2073,1.7456496142847369e-04,2.9103143022390758e-04
2074,1.7447642612539318e-04,2.9114725254674974e-04
2075,1.7438797453747909e-04,2.9126303941826178e-04
2076,1.7429960654362776e-04,2.9137879085267232e-04
2077,1.7421132202285377e-04,2.9149450686462525e-04
2078,1.7412312085442693e-04,2.9161018746836362e-04
2079,1.7403500291790882e-04,2.9172583267848579e-04
2080,1.7394696809297231e-04,2.9184144250925823e-04
2081,1.7385901625961023e-04,2.9195701697523179e-04
2082,1.7377114729798528e-04,2.9207255609063685e-04
2083,1.7368336108851016e-04,2.9218805986987628e-04
2084,1.7359565751178378e-04,2.9230352832736075e-04
2085,1.7350803644872965e-04,2.9241896147749302e-04
2086,1.7342049778031515e-04,2.9253435933442235e-04
2087,1.7333304138790980e-04,2.9264972191280430e-04
2088,1.7324566715301880e-04,2.9276504922656332e-04
2089,1.7315837495735076e-04,2.9288034129029179e-04
2090,1.7307116468287531e-04,2.9299559811824330e-04
2091,1.7298403621176058e-04,2.9311081972466631e-04
2092,1.7289698942641183e-04,2.9322600612382329e-04
2093,1.7281002420940406e-04,2.9334115733015381e-04
2094,1.7272314044359816e-04,2.9345627335754622e-04
2095,1.7263633801204939e-04,2.9357135422076813e-04
2096,1.7254961679798181e-04,2.9368639993343661e-04
2097,1.7246297668492531e-04,2.9380141051030956e-04
2098,1.7237641755654131e-04,2.9391638596533724e-04
2099,1.7228993929672135e-04,2.9403132631284897e-04
2100,1.7220354178966226e-04,2.9414623156693014e-04
2101,1.7211722491962091e-04,2.9426110174185440e-04
2102,1.7203098857120443e-04,2.9437593685170547e-04
2103,1.7194483262915537e-04,2.9449073691076148e-04
2104,1.7185875697846257e-04,2.9460550193308155e-04
2105,1.7177276150435943e-04,2.9472023193286153e-04
2106,1.7168684609216369e-04,2.9483492692421415e-04
2107,1.7160101062757378e-04,2.9494958692120703e-04
2108,1.7151525499636900e-04,2.9506421193806079e-04
2109,1.7142957908461068e-04,2.9517880198877107e-04
2110,1.7134398277852535e-04,2.9529335708750623e-04
2111,1.7125846596459447e-04,2.9540787724836360e-04
2112,1.7117302852946362e-04,2.9552236248536225e-04
2113,1.7108767036001302e-04,2.9563681281252079e-04
2114,1.7100239134333912e-04,2.9575122824393419e-04
2115,1.7091719136672941e-04,2.9586560879369609e-04
2116,1.7083207031766648e-04,2.9597995447576230e-04
2117,1.7074702808388928e-04,2.9609426530422808e-04
2118,1.7066206455326467e-04,2.9620854129301427e-04
2119,1.7057717961391184e-04,2.9632278245615273e-04
2120,1.7049237315418377e-04,2.9643698880767096e-04
