step,residual,mass
537,7.5000616245572953e-04,5.7398403923322634e-05
538,7.4866920317795611e-04,5.7588656228876928e-05
539,7.4733702414802022e-04,5.7778913445796766e-05
540,7.4600959881514532e-04,5.7969174831467019e-05
541,7.4468690082851513e-04,5.8159439649702762e-05
542,7.4336890403531850e-04,5.8349707170823351e-05
543,7.4205558247903477e-04,5.8539976671356647e-05
544,7.4074691039744561e-04,5.8730247434241941e-05
545,7.3944286222097071e-04,5.8920518748619999e-05
546,7.3814341257071535e-04,5.9110789909840454e-05
547,7.3684853625679062e-04,5.9301060219530595e-05
548,7.3555820827647331e-04,5.9491328985271354e-05
549,7.3427240381258526e-04,5.9681595520911047e-05
550,7.3299109823166456e-04,5.9871859146174183e-05
551,7.3171426708225492e-04,6.0062119186886165e-05
552,7.3044188609331913e-04,6.0252374974696061e-05
553,7.2917393117245886e-04,6.0442625847322644e-05
554,7.2791037840442684e-04,6.0632871148171135e-05
555,7.2665120404929897e-04,6.0823110226548704e-05
556,7.2539638454094911e-04,6.1013342437555762e-05
557,7.2414589648558893e-04,6.1203567141978064e-05
558,7.2289971665989792e-04,6.1393783706285645e-05
559,7.2165782200982588e-04,6.1583991502624113e-05
560,7.2042018964868038e-04,6.1774189908661207e-05
561,7.1918679685592090e-04,6.1964378307729779e-05
562,7.1795762107542218e-04,6.2154556088557419e-05
563,7.1673263991411929e-04,6.2344722645502220e-05
564,7.1551183114045794e-04,6.2534877378207570e-05
565,7.1429517268296330e-04,6.2725019691811190e-05
566,7.1308264262880214e-04,6.2915148996722705e-05
567,7.1187421922236144e-04,6.3105264708703362e-05
568,7.1066988086374331e-04,6.3295366248841391e-05
569,7.0946960610752637e-04,6.3485453043353571e-05
570,7.0827337366122635e-04,6.3675524523754240e-05
571,7.0708116238402466e-04,6.3865580126584181e-05
572,7.0589295128540913e-04,6.4055619293593548e-05
573,7.0470871952378307e-04,6.4245641471592362e-05
574,7.0352844640512091e-04,6.4435646112378080e-05
575,7.0235211138180086e-04,6.4625632672865702e-05
576,7.0117969405112984e-04,6.4815600614796310e-05
577,7.0001117415418115e-04,6.5005549404869952e-05
578,6.9884653157445962e-04,6.5195478514718587e-05
579,6.9768574633668015e-04,6.5385387420789146e-05
580,6.9652879860549204e-04,6.5575275604367014e-05
581,6.9537566868429449e-04,6.5765142551426316e-05
582,6.9422633701395444e-04,6.5954987752746985e-05
583,6.9308078417168950e-04,6.6144810703864645e-05
584,6.9193899086976028e-04,6.6334610904833914e-05
585,6.9080093795442863e-04,6.6524387860433145e-05
586,6.8966660640462966e-04,6.6714141080084964e-05
587,6.8853597733097135e-04,6.6903870077596539e-05
588,6.8740903197451314e-04,6.7093574371469118e-05
589,6.8628575170563569e-04,6.7283253484646833e-05
590,6.8516611802288126e-04,6.7472906944427512e-05
591,6.8405011255196900e-04,6.7662534282668580e-05
592,6.8293771704458224e-04,6.7852135035522098e-05
593,6.8182891337732266e-04,6.8041708743486596e-05
594,6.8072368355067336e-04,6.8231254951436866e-05
595,6.7962200968783295e-04,6.8420773208518248e-05
596,6.7852387403377948e-04,6.8610263068072597e-05
597,6.7742925895414047e-04,6.8799724087691759e-05
598,6.7633814693425400e-04,6.8989155829167698e-05
599,6.7525052057804363e-04,6.9178557858382502e-05
600,6.7416636260708273e-04,6.9367929745422173e-05
601,6.7308565585953652e-04,6.9557271064416110e-05
602,6.7200838328926652e-04,6.9746581393531387e-05
603,6.7093452796474428e-04,6.9935860314993982e-05
604,6.6986407306812343e-04,7.0125107414953096e-05
605,6.6879700189432102e-04,7.0314322283589821e-05
606,6.6773329784998979e-04,7.0503504515045341e-05
607,6.6667294445267567e-04,7.0692653707234130e-05
608,6.6561592532973009e-04,7.0881769462020780e-05
609,6.6456222421761187e-04,7.1070851385120399e-05
610,6.6351182496074553e-04,7.1259899086002239e-05
611,6.6246471151078744e-04,7.1448912177905161e-05
612,6.6142086792562321e-04,7.1637890277885963e-05
613,6.6038027836859468e-04,7.1826833006706568e-05
614,6.5934292710743731e-04,7.2015739988772956e-05
615,6.5830879851364488e-04,7.2204610852052021e-05
616,6.5727787706142940e-04,7.2393445228419314e-05
617,6.5625014732695883e-04,7.2582242753090542e-05
618,6.5522559398749965e-04,7.2771003064986631e-05
619,6.5420420182053828e-04,7.2959725806523353e-05
620,6.5318595570303020e-04,7.3148410623618737e-05
621,6.5217084061050654e-04,7.3337057165739257e-05
622,6.5115884161637435e-04,7.3525665085757286e-05
623,6.5014994389092987e-04,7.3714234040014805e-05
624,6.4914413270079387e-04,7.3902763688174627e-05
625,6.4814139340789835e-04,7.4091253693405251e-05
626,6.4714171146894491e-04,7.4279703722182955e-05
627,6.4614507243439137e-04,7.4468113444221064e-05
628,6.4515146194786272e-04,7.4656482532621849e-05
629,6.4416086574534028e-04,7.4844810663754878e-05
630,6.4317326965438869e-04,7.5033097517202143e-05
631,6.4218865959346407e-04,7.5221342775769496e-05
632,6.4120702157112312e-04,7.5409546125436468e-05
633,6.4022834168536019e-04,7.5597707255473684e-05
634,6.3925260612280764e-04,7.5785825858102235e-05
635,6.3827980115813826e-04,7.5973901628751598e-05
636,6.3730991315321035e-04,7.6161934266031378e-05
637,6.3634292855652131e-04,7.6349923471470528e-05
638,6.3537883390238435e-04,7.6537868949738610e-05
639,6.3441761581032436e-04,7.6725770408404492e-05
640,6.3345926098441264e-04,7.6913627558169087e-05
641,6.3250375621246729e-04,7.7101440112683405e-05
642,6.3155108836554887e-04,7.7289207788430435e-05
643,6.3060124439724078e-04,7.7476930304928892e-05
644,6.2965421134289978e-04,7.7664607384557167e-05
645,6.2870997631916383e-04,7.7852238752518297e-05
646,6.2776852652321317e-04,7.8039824136990385e-05
647,6.2682984923214508e-04,7.8227363268829346e-05
648,6.2589393180238762e-04,7.8414855881809136e-05
649,6.2496076166900308e-04,7.8602301712376021e-05
650,6.2403032634521249e-04,7.8789700499910554e-05
651,6.2310261342155395e-04,7.8977051986340959e-05
652,6.2217761056549271e-04,7.9164355916400088e-05
653,6.2125530552073287e-04,7.9351612037542263e-05
654,6.2033568610660986e-04,7.9538820099777093e-05
655,6.1941874021750041e-04,7.9725979855923586e-05
656,6.1850445582231942e-04,7.9913091061252660e-05
657,6.1759282096382007e-04,8.0100153473812633e-05
658,6.1668382375810007e-04,8.0287166854091740e-05
659,6.1577745239400580e-04,8.0474130965204748e-05
660,6.1487369513263260e-04,8.0661045572832176e-05
661,6.1397254030662448e-04,8.0847910445098131e-05
662,6.1307397631979411e-04,8.1034725352746492e-05
663,6.1217799164646123e-04,8.1221490068844609e-05
664,6.1128457483092204e-04,8.1408204369078156e-05
665,6.1039371448697022e-04,8.1594868031419914e-05
666,6.0950539929733932e-04,8.1781480836359033e-05
667,6.0861961801313039e-04,8.1968042566813124e-05
668,6.0773635945333580e-04,8.2154553007935356e-05
669,6.0685561250434824e-04,8.2341011947391891e-05
670,6.0597736611933955e-04,8.2527419175138533e-05
671,6.0510160931792243e-04,8.2713774483372609e-05
672,6.0422833118545574e-04,8.2900077666650654e-05
673,6.0335752087272646e-04,8.3086328521898687e-05
674,6.0248916759529268e-04,8.3272526848181114e-05
675,6.0162326063314757e-04,8.3458672446844870e-05
676,6.0075978933009193e-04,8.3644765121432182e-05
677,5.9989874309336676e-04,8.3830804677768173e-05
678,5.9904011139310157e-04,8.4016790923809400e-05
679,5.9818388376189165e-04,8.4202723669724329e-05
680,5.9733004979430310e-04,8.4388602727783555e-05
681,5.9647859914641933e-04,8.4574427912387714e-05
682,5.9562952153534797e-04,8.4760199040134440e-05
683,5.9478280673885982e-04,8.4945915929626896e-05
684,5.9393844459480728e-04,8.5131578401617219e-05
685,5.9309642500077924e-04,8.5317186278876611e-05
686,5.9225673791363437e-04,8.5502739386250531e-05
687,5.9141937334902166e-04,8.5688237550566793e-05
688,5.9058432138096373e-04,8.5873680600735718e-05
689,5.8975157214147874e-04,8.6059068367636067e-05
690,5.8892111582008395e-04,8.6244400684085991e-05
691,5.8809294266338097e-04,8.6429677384916939e-05
692,5.8726704297471346e-04,8.6614898306870710e-05
693,5.8644340711358381e-04,8.6800063288676080e-05
694,5.8562202549546018e-04,8.6985172170873175e-05
695,5.8480288859119600e-04,8.7170224795996305e-05
696,5.8398598692665019e-04,8.7355221008400186e-05
697,5.8317131108238712e-04,8.7540160654335205e-05
698,5.8235885169318554e-04,8.7725043581863153e-05
699,5.8154859944761078e-04,8.7909869641008675e-05
700,5.8074054508777055e-04,8.8094638683372872e-05
701,5.7993467940877321e-04,8.8279350562566172e-05
702,5.7913099325841840e-04,8.8464005133933099e-05
703,5.7832947753680430e-04,8.8648602254552580e-05
704,5.7753012319596941e-04,8.8833141783274121e-05
705,5.7673292123946616e-04,8.9017623580711405e-05
706,5.7593786272200473e-04,8.9202047509193781e-05
707,5.7514493874917917e-04,8.9386413432790499e-05
708,5.7435414047695126e-04,8.9570721217154274e-05
709,5.7356545911138753e-04,8.9754970729766801e-05
710,5.7277888590825140e-04,8.9939161839689146e-05
711,5.7199441217270009e-04,9.0123294417709821e-05
712,5.7121202925890062e-04,9.0307368336192508e-05
713,5.7043172856967718e-04,9.0491383469128479e-05
714,5.6965350155615050e-04,9.0675339692143278e-05
715,5.6887733971744067e-04,9.0859236882475432e-05
716,5.6810323460027294e-04,9.1043074918964223e-05
717,5.6733117779870178e-04,9.1226853681904637e-05
718,5.6656116095371752e-04,9.1410573053276998e-05
719,5.6579317575293085e-04,9.1594232916566314e-05
720,5.6502721393029108e-04,9.1777833156751461e-05
721,5.6426326726564295e-04,9.1961373660381576e-05
722,5.6350132758459682e-04,9.2144854315532113e-05
723,5.6274138675793553e-04,9.2328275011647164e-05
724,5.6198343670160939e-04,9.2511635639773776e-05
725,5.6122746937613960e-04,9.2694936092376306e-05
726,5.6047347678653411e-04,9.2878176263362834e-05
727,5.5972145098178469e-04,9.3061356048162872e-05
728,5.5897138405466265e-04,9.3244475343455871e-05
729,5.5822326814148737e-04,9.3427534047568007e-05
730,5.5747709542158731e-04,9.3610532060044033e-05
731,5.5673285811727840e-04,9.3793469281871827e-05
732,5.5599054849335579e-04,9.3976345615471446e-05
733,5.5525015885692129e-04,9.4159160964560722e-05
734,5.5451168155704598e-04,9.4341915234277671e-05
735,5.5377510898443536e-04,9.4524608331014650e-05
736,5.5304043357126470e-04,9.4707240162627388e-05
737,5.5230764779076551e-04,9.4889810638159699e-05
738,5.5157674415701912e-04,9.5072319668024988e-05
739,5.5084771522465265e-04,9.5254767163949655e-05
740,5.5012055358855106e-04,9.5437153038906025e-05
741,5.4939525188360723e-04,9.5619477207170271e-05
742,5.4867180278441840e-04,9.5801739584233821e-05
743,5.4795019900503029e-04,9.5983940086951473e-05
744,5.4723043329870812e-04,9.6166078633284224e-05
745,5.4651249845756708e-04,9.6348155142489180e-05
746,5.4579638731241042e-04,9.6530169535051822e-05
747,5.4508209273241084e-04,9.6712121732654750e-05
748,5.4436960762488872e-04,9.6894011658170344e-05
749,5.4365892493499104e-04,9.7075839235643370e-05
750,5.4295003764552119e-04,9.7257604390326422e-05
751,5.4224293877660492e-04,9.7439307048643062e-05
752,5.4153762138550482e-04,9.7620947138154192e-05
753,5.4083407856629542e-04,9.7802524587535869e-05
754,5.4013230344969519e-04,9.7984039326689924e-05
755,5.3943228920279144e-04,9.8165491286485472e-05
756,5.3873402902873408e-04,9.8346880399140767e-05
757,5.3803751616661975e-04,9.8528206597737686e-05
758,5.3734274389112091e-04,9.8709469816631325e-05
759,5.3664970551235832e-04,9.8890669991150040e-05
760,5.3595839437556639e-04,9.9071807057806409e-05
761,5.3526880386094600e-04,9.9252880954001010e-05
762,5.3458092738339240e-04,9.9433891618420963e-05
763,5.3389475839222959e-04,9.9614838990628353e-05
764,5.3321029037106009e-04,9.9795723011279891e-05
765,5.3252751683744522e-04,9.9976543622092918e-05
766,5.3184643134282646e-04,1.0015730076572896e-04
767,5.3116702747208963e-04,1.0033799438596053e-04
768,5.3048929884352348e-04,1.0051862442745536e-04
769,5.2981323910856928e-04,1.0069919083597463e-04
770,5.2913884195147909e-04,1.0087969355813479e-04
771,5.2846610108928560e-04,1.0106013254169019e-04
772,5.2779501027145834e-04,1.0124050773525171e-04
773,5.2712556327966882e-04,1.0142081908833962e-04
774,5.2645775392775576e-04,1.0160106655155514e-04
775,5.2579157606131416e-04,1.0178125007639132e-04
776,5.2512702355756401e-04,1.0196136961520499e-04
777,5.2446409032521658e-04,1.0214142512137069e-04
778,5.2380277030413111e-04,1.0232141654909578e-04
779,5.2314305746523689e-04,1.0250134385358912e-04
780,5.2248494581025057e-04,1.0268120699081533e-04
781,5.2182842937154852e-04,1.0286100591779584e-04
782,5.2117350221185152e-04,1.0304074059230565e-04
783,5.2052015842417277e-04,1.0322041097305564e-04
784,5.1986839213154169e-04,1.0340001701958461e-04
785,5.1921819748677737e-04,1.0357955869232354e-04
786,5.1856956867240168e-04,1.0375903595258030e-04
787,5.1792249990034690e-04,1.0393844876235123e-04
788,5.1727698541181649e-04,1.0411779708464753e-04
789,5.1663301947708635e-04,1.0429708088324904e-04
790,5.1599059639537387e-04,1.0447630012272015e-04
791,5.1534971049446937e-04,1.0465545476844098e-04
792,5.1471035613086713e-04,1.0483454478663074e-04
793,5.1407252768925836e-04,1.0501357014428333e-04
794,5.1343621958249686e-04,1.0519253080916556e-04
795,5.1280142625153224e-04,1.0537142674987863e-04
796,5.1216814216500375e-04,1.0555025793572923e-04
797,5.1153636181922610e-04,1.0572902433681314e-04
798,5.1090607973791147e-04,1.0590772592403317e-04
799,5.1027729047215778e-04,1.0608636266899519e-04
800,5.0964998860004540e-04,1.0626493454407755e-04
801,5.0902416872667853e-04,1.0644344152233215e-04
802,5.0839982548386679e-04,1.0662188357763943e-04
803,5.0777695353006462e-04,1.0680026068452307e-04
804,5.0715554755009350e-04,1.0697857281830121e-04
805,5.0653560225512057e-04,1.0715681995492602e-04
806,5.0591711238232040e-04,1.0733500207113835e-04
807,5.0530007269487711e-04,1.0751311914428871e-04
808,5.0468447798170232e-04,1.0769117115248943e-04
809,5.0407032305731627e-04,1.0786915807448012e-04
810,5.0345760276176001e-04,1.0804707988967631e-04
811,5.0284631196027168e-04,1.0822493657827224e-04
812,5.0223644554329104e-04,1.0840272812101348e-04
813,5.0162799842620037e-04,1.0858045449933839e-04
814,5.0102096554924833e-04,1.0875811569537916e-04
815,5.0041534187733844e-04,1.0893571169182491e-04
816,4.9981112239985280e-04,1.0911324247210886e-04
817,4.9920830213060841e-04,1.0929070802021698e-04
818,4.9860687610758716e-04,1.0946810832077542e-04
819,4.9800683939287352e-04,1.0964544335913192e-04
820,4.9740818707242631e-04,1.0982271312109587e-04
821,4.9681091425605030e-04,1.0999991759319200e-04
822,4.9621501607709153e-04,1.1017705676250755e-04
823,4.9562048769246031e-04,1.1035413061679033e-04
824,4.9502732428233762e-04,1.1053113914428518e-04
825,4.9443552105014215e-04,1.1070808233389159e-04
826,4.9384507322231268e-04,1.1088496017506477e-04
827,4.9325597604824229e-04,1.1106177265783153e-04
828,4.9266822480008201e-04,1.1123851977282655e-04
829,4.9208181477258534e-04,1.1141520151123958e-04
830,4.9149674128303985e-04,1.1159181786474505e-04
831,4.9091299967110851e-04,1.1176836882570609e-04
832,4.9033058529864904e-04,1.1194485438689891e-04
833,4.8974949354958005e-04,1.1212127454171387e-04
834,4.8916971982986208e-04,1.1229762928406604e-04
835,4.8859125956722310e-04,1.1247391860842623e-04
836,4.8801410821107280e-04,1.1265014250977349e-04
837,4.8743826123242071e-04,1.1282630098361738e-04
838,4.8686371412372693e-04,1.1300239402591620e-04
839,4.8629046239867345e-04,1.1317842163327795e-04
840,4.8571850159219215e-04,1.1335438380268229e-04
841,4.8514782726026795e-04,1.1353028053172738e-04
842,4.8457843497974937e-04,1.1370611181837789e-04
843,4.8401032034831802e-04,1.1388187766121365e-04
844,4.8344347898435973e-04,1.1405757805919554e-04
845,4.8287790652678272e-04,1.1423321301188220e-04
846,4.8231359863488656e-04,1.1440878251924797e-04
847,4.8175055098834612e-04,1.1458428658169982e-04
848,4.8118875928698925e-04,1.1475972520018680e-04
849,4.8062821925070871e-04,1.1493509837607655e-04
850,4.8006892661937547e-04,1.1511040611121450e-04
851,4.7951087715262397e-04,1.1528564840785285e-04
852,4.7895406662988853e-04,1.1546082526880109e-04
853,4.7839849085012877e-04,1.1563593669723700e-04
854,4.7784414563183835e-04,1.1581098269674294e-04
855,4.7729102681284049e-04,1.1598596327142466e-04
856,4.7673913025019637e-04,1.1616087842574069e-04
857,4.7618845182019004e-04,1.1633572816467307e-04
858,4.7563898741805088e-04,1.1651051249351009e-04
859,4.7509073295792309e-04,1.1668523141803733e-04
860,4.7454368437282942e-04,1.1685988494447223e-04
861,4.7399783761441742e-04,1.1703447307935833e-04
862,4.7345318865294351e-04,1.1720899582970202e-04
863,4.7290973347717459e-04,1.1738345320291855e-04
864,4.7236746809416387e-04,1.1755784520676029e-04
865,4.7182638852932569e-04,1.1773217184946038e-04
866,4.7128649082617908e-04,1.1790643313963759e-04
867,4.7074777104628057e-04,1.1808062908614369e-04
868,4.7021022526920540e-04,1.1825475969844767e-04
869,4.6967384959225396e-04,1.1842882498616774e-04
870,4.6913864013060403e-04,1.1860282495942961e-04
871,4.6860459301697961e-04,1.1877675962876849e-04
872,4.6807170440165362e-04,1.1895062900494690e-04
873,4.6753997045237449e-04,1.1912443309916369e-04
874,4.6700938735417868e-04,1.1929817192299252e-04
875,4.6647995130936007e-04,1.1947184548835651e-04
876,4.6595165853736037e-04,1.1964545380747747e-04
877,4.6542450527465120e-04,1.1981899689299369e-04
878,4.6489848777460727e-04,1.1999247475782206e-04
879,4.6437360230751226e-04,1.2016588741530343e-04
880,4.6384984516035875e-04,1.2033923487899307e-04
881,4.6332721263678874e-04,1.2051251716290305e-04
882,4.6280570105702938e-04,1.2068573428131150e-04
883,4.6228530675773824e-04,1.2085888624879419e-04
884,4.6176602609198427e-04,1.2103197308035226e-04
885,4.6124785542905726e-04,1.2120499479117839e-04
886,4.6073079115447772e-04,1.2137795139687366e-04
887,4.6021482966984137e-04,1.2155084291331152e-04
888,4.5969996739275476e-04,1.2172366935669048e-04
889,4.5918620075672542e-04,1.2189643074345844e-04
890,4.5867352621106744e-04,1.2206912709046631e-04
891,4.5816194022088634e-04,1.2224175841478154e-04
892,4.5765143926686209e-04,1.2241432473382763e-04
893,4.5714201984527588e-04,1.2258682606522241e-04
894,4.5663367846785077e-04,1.2275926242698030e-04
895,4.5612641166172766e-04,1.2293163383738612e-04
896,4.5562021596926553e-04,1.2310394031488648e-04
897,4.5511508794816554e-04,1.2327618187842166e-04
898,4.5461102417112181e-04,1.2344835854695074e-04
899,4.5410802122593805e-04,1.2362047033996645e-04
900,4.5360607571536075e-04,1.2379251727699409e-04
901,4.5310518425701436e-04,1.2396449937803307e-04
902,4.5260534348331083e-04,1.2413641666323829e-04
